idx,province,zone,title,name,surname,no.,party,manual edited
4147,ลพบุรี,2,นาย,จิตรเทพ,หริ่มสง่า,12,ชาติไทยพัฒนา,
4148,ลพบุรี,2,นาง,ณิรัชญา,ศรีอิ่มอาภร,13,เศรษฐกิจใหม่,
4149,ลพบุรี,2,พันตำรวจเอก,บัญญัติ,ปานขลิบ,14,ประชานิยม,
4150,ลพบุรี,2,พันโท,ธวัช,พ่วงวงษ์,15,เพื่อนไทย,
4151,ลพบุรี,3,นาย,พหล,วรปัญญา,1,ภูมิใจไทย,
4152,ลพบุรี,3,นาย,อุบลศักดิ์,บัวหลวงงาม,2,เพื่อไทย,
4153,ลพบุรี,3,นาง,ณัฐ์ธิวรรณ,พันธุรัตน์,3,สยามพัฒนา,
4154,ลพบุรี,3,นาย,สังวาลย์,คงรอด,4,พลังปวงชนไทย,
4155,ลพบุรี,3,นาย,วีระยุทธิ์,คำโพธิ์,5,ประชาธิปไตยใหม่,
4156,ลพบุรี,3,นาวาอากาศโท,นงนุช,เพชรรุ่ง,6,ประชาภิวัฒน์,
4157,ลพบุรี,3,นาย,สุรศักดิ์,ศรีแสงเอก,7,พลังท้องถิ่นไท,
4158,ลพบุรี,3,นาย,ณฐพงศ์,นรสิงห์,8,อนาคตใหม่,
4159,ลพบุรี,3,ว่าที่พันตรี,สายัณห์,จันทร์อุดม,9,ชาติไทยพัฒนา,
4160,ลพบุรี,3,นาย,อานุภาพ,วงษ์ขำ,10,รวมพลังประชาชาติไทย,
4161,ลพบุรี,3,นาย,ชัชวาล,ถึงนาค,11,เสรีรวมไทย,
4162,ลพบุรี,3,นาย,อำนวย,คลังผา,12,พลังประชารัฐ,
4163,ลพบุรี,3,นาย,พุทธ,หอมพิกุล,13,ประชาธิปัตย์,
4164,ลพบุรี,3,นาย,วิไลย์,ทัศนะ,14,เศรษฐกิจใหม่,
4165,ลพบุรี,3,นาย,ชูชัย,สุขสมบูรณ์วงษ์,15,เพื่อชาติ,
4166,ลพบุรี,3,นาย,กชภูมิ,ศรีวารี,16,ประชานิยม,
4167,ลพบุรี,3,นาย,ชัยรัตน์,พัดเงิน,17,รักษ์ผืนป่าประเทศไทย,
4168,ลพบุรี,3,นาย,สุรเดช,มิ่งตระกูล,18,เพื่อนไทย,
4169,ลพบุรี,4,ร้อยตรี,วัฒนา,ธิกำพร,1,เพื่อชาติ,
4170,ลพบุรี,4,นาง,สมปอง,แดงประเสริฐ,2,รักษ์ผืนป่าประเทศไทย,
4171,ลพบุรี,4,นาย,ธิติ,เรือนใหม่,3,เสรีรวมไทย,
4172,ลพบุรี,4,นาย,สนั่น,พรหมสุข,4,เพื่อไทย,
4173,ลพบุรี,4,นาย,จงรวย,สมจิตรนา,5,ประชาธิปัตย์,
4174,ลพบุรี,4,นาย,สุรินทร์,เมืองช้าง,6,เศรษฐกิจใหม่,
4175,ลพบุรี,4,นาย,สุรสิทธิ์,หมั่นเพียร,7,รวมพลังประชาชาติไทย,
4176,ลพบุรี,4,นาย,สุรเชษฐ์,ชุ่มฤทธิ์,8,พลังประชารัฐ,
4177,ลพบุรี,4,นาย,เกียรติ,เหลืองขจรวิทย์,9,ภูมิใจไทย,
4178,ลพบุรี,4,นาง,ธัญญพัทธ์,ลิมปินันทวัฒน์,10,ชาติไทยพัฒนา,
4179,ลพบุรี,4,นางสาว,เพียงกมล,พงษ์ประติยานนท์,11,อนาคตใหม่,
4180,ลพบุรี,4,นาย,ประสงค์,กํ่าวงษ์,12,สยามพัฒนา,
4181,ลพบุรี,4,นาย,บรรเทิง,ใจดีเย็น,13,ประชานิยม,
