,provice,zone,title,name,surname,no.,party
1540,เชียงใหม่,2,นาย,นพคุณ,รัฐผไท,6,เพื่อไทย
1541,เชียงใหม่,2,พ.ต.อ.,อดุลย์,สมนึก,7,รักษ์ผืนป่าประเทศไทย
1542,เชียงใหม่,2,นาย,อุดมศักดิ์,คําปวน,8,ภูมิใจไทย
1543,เชียงใหม่,2,นาย,วัชรกรณ์,กันธิ,9,รวมใจไทย
1544,เชียงใหม่,2,นาย,อารุณ,วงศ์แก้ว,10,พลังธรรมใหม่
1545,เชียงใหม่,2,นาย,เกียรติศักดิ์,จอกนิธิพงศกร,11,ประชาชาติ
1546,เชียงใหม่,2,นาย,ธนัท,จันทร์ดี,12,แผ่นดินธรรม
1547,เชียงใหม่,2,นาง,รุจีพัชร,สว่างวงค์,13,พลังท้องถ่ินไท
1548,เชียงใหม่,2,นาย,วิวัฒน์,กิตติพรพานิช,14,ประชาธิปัตย์
1549,เชียงใหม่,2,นาย,สมบูรณ์,กิติ,15,ประชานิยม
1550,เชียงใหม่,2,นาย,วุฒิพงศ์,โสมนัส,16,ชาติไทยพัฒนา
1551,เชียงใหม่,2,นาง,มารศรี,นาคเฉลิม,17,พลังชาติไทย
1552,เชียงใหม่,2,นาง,วรินทร,วัฒนพงศศิริกุล,18,เพื่อชาติ
1553,เชียงใหม่,3,นาย,นริศ,พนากําเนิด,1,พลังท้องถ่ินไท
1554,เชียงใหม่,3,นาย,สุจินต์,เข่ือนวงค์วิน,2,เสรีรวมไทย
1555,เชียงใหม่,3,นาย,วุฒธิไกร,จินาวา,3,ประชานิยม
1556,เชียงใหม่,3,นาย,เอกลักษณ์,พุงขาว,4,พลังธรรมใหม่
1557,เชยีงใหม่,3,นาย,เกษม,อินทะวงค์,5,ไทยศรีวิไลย์
1558,เชียงใหม่,3,นาย,ปัณณวิชญ์,ขันแก้ว,6,พลังชาติไทย
1559,เชียงใหม่,3,นาย,นเรศ,วงค์คม,7,รวมพลังประชาชาติไทย
1560,เชียงใหม่,3,พันเอก,ศรัณย์,แสนพรหม,8,อนาคตใหม่
1561,เชียงใหม่,3,นาย,อารีย์,นาคสุข,9,ชาติพัฒนา
1562,เชียงใหม่,3,นาย,ศิวนาถ,จุฬารักษ์,10,รักษ์ผืนป่าประเทศไทย
1563,เชียงใหม่,3,นาง,วิมลลักษณ์,บุญรัตนพิริยะ,11,ประชาภิวัฒน์
1564,เชียงใหม่,3,นางสาว,สิริมน,โฉมจันทร์,12,เพื่อชาติ
1565,เชียงใหม่,3,นาย,จักรพล,ตั้งสุทธิธรรม,13,เพื่อไทย
1566,เชียงใหม่,3,นาย,วีระวุฒิ,เทพเรือง,14,ประชาธิปัตย์
1567,เชียงใหม่,3,นาย,นิคม,เงินถา,15,ภูมิใจไทย
1568,เชียงใหม่,3,นาย,พรชัย,อรรถปรียางกูร,16,พลังประชารัฐ
1569,เชียงใหม่,3,นาง,ชมจันทร์,ตาลคํามูล,17,เพื่อแผ่นดิน
1570,เชียงใหม่,4,นาย,สิงห์คํา,ไชยวัง,1,ประชาภิวัฒน์
1571,เชยีงใหม่,4,นาย,ชลิต,ชนินทร์อารักษ์,2,อนาคตใหม่
1572,เชียงใหม่,4,นาย,อติเทพ,วันทา,3,พลังธรรมใหม่
1573,เชียงใหม่,4,นาย,รัชพล,มหายศ,5,ภูมิใจไทย
1574,เชียงใหม่,4,นาย,สังคม,แสนบุดดี,6,เสรีรวมไทย
1575,เชียงใหม่,4,นางสาว,มาลี,ปันทอย,7,พลังชาติไทย
1576,เชียงใหม่,4,นางสาว,กัลยา,แก้วมา,8,ประชาธิปัตย์
1577,เชียงใหม่,4,นาย,ไตรภพ,แซ่ย่าง,9,พลังท้องถ่ินไท
1578,เชียงใหม่,4,นาย,วิทยา,ทรงคํา,10,เพื่อไทย
1579,เชียงใหม่,4,นาย,สมใจ,นิลเกตุ,11,แผ่นดินธรรม
1580,เชียงใหม่,4,นาย,วาริสต์,ม่วงป่า,12,รักษ์ผืนป่าประเทศไทย
1581,เชียงใหม่,4,นาย,บุญล้อม,ถวาย,13,ชาติพัฒนา
1582,เชียงใหม่,4,นาย,ศุภฤกษ์,สมมิตร,14,ประชานิยม
1583,เชียงใหม่,4,นาย,ดนัยเทพ,ดวงบาล,15,รวมพลังประชาชาติไทย
1584,เชียงใหม่,4,นาย,นฤเทพ,พึ่งไทย,16,ประชาชาติ
1585,เชียงใหม่,4,นาย,แดงสองแคว,รุจนาภินันท์,17,เพื่อชาติ
1586,เชียงใหม่,4,นาย,สิทธิ,อาษากิจ,18,ประชาชนปฏิรูป
1587,เชียงใหม่,5,นาย,ดํารงค์วิทค์,รัตนฟูวงศ์,1,เพื่อชาติ
1588,เชียงใหม่,5,นาย,ไกรวิชญ์,ติภาวัง,2,พลังชาติไทย
1589,เชียงใหม่,5,นาย,ทนงศักดิ์,หัวหน้า,3,พลังธรรมใหม่
1590,เชียงใหม่,5,นาย,ประวิทย์,ศรีคงยศ,4,ไทยศรีวิไลย์
1591,เชียงใหม่,5,นาย,สรเดช,มานะมีเงินทอง,5,พลังท้องถ่ินไท
1592,เชียงใหม่,5,ร.ต.ท.,วิทยา,สิงห์มณี,6,อนาคตใหม่
1593,เชียงใหม่,5,นาย,เชาวศักดิ์,สมวงค์,7,ประชาภิวัฒน์
1594,เชียงใหม่,5,นาง,อุดมพร,ปรานมนตรี,8,เสรีรวมไทย
1595,เชียงใหม่,5,ร้อยตํารวจโท,บุญนพ,กองงาม,9,ชาติไทยพัฒนา
1596,เชียงใหม่,5,นาย,จิรายุศ,กําธรพิทักษ์,10,ประชาชาติ
1597,เชียงใหม่,5,นางสาว,ปิยะฉัตร,มูลหน่อ,11,รักษ์ผืนป่าประเทศไทย
1598,เชียงใหม่,5,นาง,จันทร์ทกานต์,ฤทธ์ิงาม,12,รวมพลังประชาชาติไทย
1599,เชียงใหม่,5,นาย,ทัพกฤษฏิ์,สุวรรณวัฒน์,13,ประชาชนปฏิรูป
1600,เชียงใหม่,5,นาย,สมพงษ์,อมรวิวัฒน์,14,เพื่อไทย
1601,เชียงใหม่,5,ว่าท่ีร.ท.,วิศธร,เถาตระกูล,15,ประชาธิปัตย์
1602,เชียงใหม่,5,นาย,เกรียงกมล,ศรีมา,16,ภูมิใจไทย
1603,เชียงใหม่,5,นาย,สุรพล,คําขาว,18,พลังไทยรักไทย
